Unknown,Restaurant,Restaurant Type,Area,District,Start Day,Start Month,Start Year,base on District-# of ppl able to work>15 - 19,base on District-# of ppl able to work>20 - 24,base on District-# of ppl able to work>25 - 29,base on District-# of ppl able to work>30 - 34,base on District-# of ppl able to work>35 - 39,base on District-# of ppl able to work>40 - 44,base on District-# of ppl able to work>45 - 49,base on District-# of ppl able to work>50 - 54,base on District-# of ppl able to work>55 - 59,base on District-# of ppl able to work>60 - 64,base on District-# of ppl able to work>65+,base on Area #of worker location>15 - 19,base on Area #of worker location>20 - 24,base on Area #of worker location>25 - 29,base on Area #of worker location>30 - 34,base on Area #of worker location>35 - 39,base on Area #of worker location>40 - 44,base on Area #of worker location>45 - 49,base on Area #of worker location>50 - 54,base on Area #of worker location>55 - 59,base on Area #of worker location>60 - 64,base on Area #of worker location>65+,total Sales,payment type-cash,payment type-visa/master,payment type-others,#of transaction,Restaurant Status,sqf,mthly rent,Restaurant Type.1,Location Type,
4770,4771,4,3,12,30,7,2020,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,1258817.626,1150240.575,51372.09648,57204.95375,3404.240706,1,382,22000,4,2,
4771,4772,4,2,7,31,7,2020,3062,13572,23324,27273,25675,24778,24120,24610,20979,11209,6963,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1805118.559,1680974.796,50874.12625,73269.63725,3539.157398,1,300,35000,4,2,
4772,4773,4,2,6,20,7,2020,2739,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1627277.618,1477001.629,69150.4484,81125.54061,3492.657423,1,700,48000,4,2,
4773,4774,4,3,12,8,7,2020,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,1626902.583,1479857.869,74122.8444,72921.86965,3666.949115,1,900,95000,4,2,
4774,4775,4,1,2,13,7,2020,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1630146.768,1478617.138,73273.29447,78256.33622,3553.703433,1,2000,11000,4,2,
4775,4776,4,2,8,23,7,2020,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,521314.7764,382135.3333,76133.59313,63045.84991,3577.324191,1,450,40000,4,2,
4776,4777,4,1,1,22,7,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1003228.793,858477.0965,81532.52316,63219.17384,3187.824216,1,500,56000,4,2,
4777,4778,4,1,2,2,7,2020,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,996895.9795,867463.4005,66148.05522,63284.5238,3164.074241,1,450,45000,4,3,
4778,4779,4,1,1,9,7,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,655864.3866,521719.7759,70754.55767,63390.05303,3292.865933,1,1200,105000,4,2,
4779,4780,4,1,1,21,8,2020,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1031593.049,922204.0351,63422.45593,45966.55768,3738.797009,1,3200,10000,4,2,
4780,4781,4,1,3,21,5,2020,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2032641.32,1938848.103,47826.58986,45966.62678,3644.773802,0,900,85000,4,2,
4781,4782,4,1,3,22,8,2020,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,633575.1361,518867.2488,68741.26042,45966.62678,3716.643,1,1800,120000,4,2,
4782,4783,4,2,8,30,6,2020,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,357420.4568,236958.5876,62412.27984,58049.58943,3677.453127,0,3500,100000,4,2,
4783,4784,4,3,14,8,6,2020,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,584767.0569,445871.8592,74332.20377,64562.9939,3823.113992,0,700,68000,4,2,
4784,4785,4,2,10,6,8,2020,3595,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,525398.7819,429298.4862,44455.86085,51644.43482,3773.649857,1,960,80000,4,3,
4785,4786,4,3,14,30,6,2020,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,399929.0071,302682.844,45539.78381,51706.37933,3854.269055,0,1000,80000,4,2,
4786,4787,4,2,10,26,8,2020,3595,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,244786.6002,148086.0075,47261.33791,49439.25471,3863.138253,1,1600,98000,4,3,
4787,4788,4,2,9,30,6,2020,2739,15234,23223,25025,24401,24369,24392,27059,23745,12812,5819,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,366891.9748,274512.8879,45581.9653,46797.12159,3866.465785,0,730,73000,4,2,
4788,4789,4,2,5,31,8,2020,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,480704.6932,385082.5172,45478.22958,50143.94641,3766.543317,1,1500,40000,4,3,
4789,4790,4,1,1,25,8,2020,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,443654.4636,342588.1074,49285.77715,51780.5791,3838.120848,1,1000,65000,4,2,
4790,4791,4,2,8,14,8,2020,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,443576.3372,343183.1574,50321.68737,50071.49242,3872.365047,1,650,70000,4,2,
4791,4792,4,2,8,8,6,2020,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,506193.7581,413565.0275,48172.90844,44455.82216,3878.900912,0,500,25000,4,2,
4792,4793,4,2,8,21,6,2020,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,444252.1959,342924.6718,50144.69734,51182.8268,3797.353443,0,2500,40000,4,2,
4793,4794,4,3,13,18,6,2020,2739,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,587453.6826,429429.8205,69092.59661,88931.26549,3872.365047,0,8690,300000,4,2,
4794,4795,4,3,13,20,6,2020,3816,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,981056.0952,836213.4721,82869.65955,61972.96351,3878.900912,0,500,45000,4,1,
4795,4796,4,2,5,22,5,2020,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1039025.966,902147.5578,82758.26568,54120.14266,4013.962831,1,11692,242000,4,2,
4796,4797,4,2,5,9,6,2020,2739,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,946921.0487,805023.368,65624.46531,76273.21541,3368.973696,0,800,58800,4,3,
4797,4798,4,2,5,16,6,2020,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1617624.279,1482084.527,65797.78193,69741.97017,3878.051228,0,148,18900,4,3,
4798,4799,4,2,7,28,6,2020,2739,13572,23324,27273,25675,24778,24120,24610,20979,11209,6963,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1394968.525,1280560.145,65863.14312,48545.23757,4119.37876,0,1500,180000,4,2,
4799,4800,4,1,2,22,5,2020,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1599183.123,1481286.157,65968.67185,51928.29374,4101.53518,1,2000,73900,4,2,
4800,4801,4,3,12,21,6,2020,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,1578237.777,1481147.278,48545.24928,48545.24928,3028.800465,0,750,30000,4,3,
4801,4802,4,3,12,4,5,2020,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2031263.092,1893114.495,58358.85436,79789.7435,2972.217132,1,500,15000,4,1,
4802,4803,4,3,12,24,5,2020,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,821974.0743,680096.5933,65175.42936,76702.05161,2787.883798,1,500,48000,4,2,
4803,4804,4,3,11,2,6,2020,4354,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2021440.264,1892845.108,60631.35566,67963.80071,2852.342132,0,650,60000,4,2,
4804,4805,4,2,10,28,8,2020,2739,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,2027385.898,1895790.064,48545.23012,83050.60394,2928.175465,1,2000,40000,4,2,
4805,4806,4,2,9,3,6,2020,3198,15234,23223,25025,24401,24369,24392,27059,23745,12812,5819,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1425131.291,1288034.981,53748.36633,83347.94436,2832.217132,0,1157,32000,4,2,
4806,4807,4,3,14,7,6,2020,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,680447.6887,545970.1658,62011.7817,72465.74121,2987.675465,0,1581,36363,4,2,
4807,4808,4,2,6,22,6,2020,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1266553.474,1152819.192,53950.71269,59783.57011,3328.050465,0,1300,45000,4,2,
4808,4809,4,2,5,25,8,2020,2739,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1812854.408,1683553.412,53452.74246,75848.25361,3053.592132,1,1850,60000,4,2,
4809,4810,4,2,5,20,8,2020,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1635013.466,1479580.245,71729.06477,83704.15682,3186.592132,1,800,35000,4,1,
4810,4811,4,1,2,7,6,2020,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1634638.432,1482436.485,76701.46076,75500.48586,3125.342132,0,1297,78000,4,2,
4811,4812,4,1,2,30,8,2020,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1935201.997,1820269.462,66387.31096,48545.22383,3214.300465,1,500,75000,4,2,
4812,4813,4,1,2,5,6,2020,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1637882.618,1481195.754,75851.91083,80834.95259,3086.842132,0,148,18900,4,2,
4813,4814,4,1,2,26,6,2020,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,529050.6255,384713.9497,78712.20949,65624.46628,3216.050465,0,6000,75000,4,2,
4814,4815,4,3,11,13,6,2020,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,1010964.643,861055.7128,84111.13952,65797.7902,3163.842132,0,1100,112000,4,1,
4815,4816,4,2,5,6,6,2020,2739,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,663600.2356,524298.3922,73333.17403,65968.66939,2796.925465,0,3500,106050,4,1,
4816,4817,4,4,17,30,6,2020,4261,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,968534.2946,854590.7726,53377.84863,60565.67336,3186.592132,0,500,56000,4,3,
4817,4818,4,4,17,30,6,2020,2739,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,1007576.389,885953.8513,65944.43451,55678.10342,3225.675465,0,900,40000,4,2,
4818,4819,4,4,16,30,6,2020,2026,9412,17739,18951,19591,19569,18056,18897,16624,8667,4292,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,1039328.898,924782.6515,66001.0723,48545.17405,2830.467132,0,3000,60000,4,2,
4819,4820,4,2,5,13,8,2020,2739,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,554510.4977,412550.5624,65993.50992,75966.42545,2801.008798,1,800,35000,4,2,
4820,4821,4,2,8,30,8,2020,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1269137.528,1147790.782,65782.25585,55564.48971,2924.092132,1,3074,128000,4,2,
4821,4822,4,2,8,30,6,2020,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1825544.584,1728454.218,48545.18322,48545.18322,2907.175465,1,600,45000,4,2,
4822,4823,4,1,2,30,6,2020,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2040377.169,1941426.72,50405.20622,48545.24314,3164.717132,1,650,80000,4,2,
4823,4824,4,2,8,17,6,2020,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,641310.9851,521445.8652,71319.87679,48545.24314,3223.925465,1,550,65000,4,2,
4824,4825,4,1,3,25,6,2020,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,422693.2394,308346.9744,65801.02187,48545.24314,2801.592132,1,600,100000,4,3,
4825,4826,4,1,3,30,6,2020,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,425677.2885,307430.4524,69701.59292,48545.24314,2829.008798,1,1000,63000,4,2,
4826,4827,4,4,15,13,6,2020,2739,10590,17238,19400,19465,17622,17301,18667,14871,8365,4363,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,365156.3059,239537.2039,64990.89621,60628.20579,3090.925465,1,410,40000,4,2,
4827,4828,4,2,5,31,7,2020,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,592502.9059,448450.4755,76910.82014,67141.61026,3153.050465,1,3410,80000,4,2,
4828,4829,4,2,7,3,6,2020,2739,13572,23324,27273,25675,24778,24120,24610,20979,11209,6963,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,533134.631,431877.1026,47034.47721,54223.05118,3101.425465,1,768,55000,4,2,
4829,4830,4,3,11,30,6,2020,4354,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,407664.8562,305261.4603,48118.40017,54284.9957,3229.467132,0,250,35000,4,2,
4830,4831,4,4,18,30,6,2020,2739,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,252522.4496,150664.6239,49839.95458,52017.87107,3215.758798,0,2000,130000,4,2,
4831,4832,4,2,6,30,6,2020,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,451390.3125,345166.7237,51864.39351,54359.19531,3151.592132,0,897,72000,4,2,
4832,4833,4,3,11,30,6,2020,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,451312.1863,345761.7738,52900.30373,52650.10879,3222.467132,0,500,25000,4,2,
4833,4834,4,2,6,30,6,2020,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,513929.6072,416143.6439,50751.52481,47034.43853,3221.592132,0,3000,120000,4,2,
4834,4835,4,1,2,31,7,2020,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,451988.0449,345503.2881,52723.3137,53761.44301,3215.175465,1,1500,45000,4,2,
4835,4836,4,2,5,16,6,2020,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,591038.5883,430624.7891,70287.56516,90126.23405,3105.508798,0,2000,75000,4,2,
4836,4837,4,2,8,30,6,2020,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,984641.0009,837408.4407,84064.62811,63167.93207,3167.342132,0,380,100000,4,2,
4837,4838,4,1,1,30,6,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,611605.7234,498211.9901,63653.56834,49740.16495,3191.842132,0,350,60000,4,2,
4838,4839,4,2,10,30,6,2020,2739,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,706784.1389,566798.487,76967.81735,63017.83454,3188.633798,0,500,45000,4,3,
4839,4840,4,2,5,23,6,2020,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,795194.8622,633503.4639,84050.71836,77640.68002,3097.342132,0,298,27000,4,2,
4840,4841,4,2,10,30,6,2020,2739,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,768715.3517,634896.8473,84078.34275,49740.16166,3099.967132,0,400,67000,4,3,
4841,4842,4,3,13,6,7,2020,2739,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,1621209.185,1483279.496,66992.75049,70936.93873,3245.742132,1,600,40000,4,3,
4842,4843,4,1,1,14,7,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1581822.682,1482342.247,49740.21784,49740.21784,3321.925465,1,500,50000,4,2,
4843,4844,4,3,13,20,8,2020,2739,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2034847.998,1894309.463,59553.82292,80984.71206,3294.337687,1,649,66700,4,2,
4844,4845,4,2,8,28,8,2020,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,825558.9799,681291.5618,66370.39792,77897.02017,3389.004379,1,4993,162000,4,3,
4845,4846,4,3,12,23,7,2020,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2025025.17,1894040.077,61826.32422,69158.76927,3267.254404,1,1000,100000,4,2,
4846,4847,4,2,10,17,7,2020,2739,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1428716.197,1289229.949,54943.33489,84542.91292,3355.671122,1,2344,60000,4,3,
4847,4848,4,2,9,28,7,2020,3198,15234,23223,25025,24401,24369,24392,27059,23745,12812,5819,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,684032.5944,547165.1344,63206.75026,73660.70977,3529.962814,1,400,40000,4,2,
4848,4849,4,2,6,4,8,2020,2739,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1270138.38,1154014.16,55145.68125,60978.53867,3000.171172,1,2000,125000,4,2,
4849,4850,4,3,12,13,8,2020,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,1816439.314,1684748.381,54647.71102,77043.22217,3395.546197,1,950,65000,4,2,
4850,4851,4,3,13,19,8,2020,2739,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,1638598.372,1480775.213,72924.03332,84899.12538,3440.337889,1,403,80000,4,3,
4851,4852,4,1,2,26,8,2020,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1638223.338,1483631.454,77896.42932,76695.45442,3050.837915,1,4000,100000,4,2,
4852,4853,4,1,2,31,8,2020,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1938786.902,1821464.43,67582.27952,49740.19239,3027.08794,1,382,22000,4,1,
4853,4854,4,2,5,2,8,2020,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1641467.523,1482390.723,77046.87939,82029.92114,3155.879632,1,300,35000,4,2,
4854,4855,4,2,10,13,8,2020,3595,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,1014549.548,862250.6814,85306.10808,66992.75876,3407.921349,1,900,95000,4,1,
4855,4856,4,2,6,30,6,2020,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,667185.1413,525493.3608,74528.14259,67163.63795,3056.213066,1,2000,11000,4,2,
