Unknown,Restaurant,Restaurant Type,Area,District,Start Day,Start Month,Start Year,base on District-# of ppl able to work>15 - 19,base on District-# of ppl able to work>20 - 24,base on District-# of ppl able to work>25 - 29,base on District-# of ppl able to work>30 - 34,base on District-# of ppl able to work>35 - 39,base on District-# of ppl able to work>40 - 44,base on District-# of ppl able to work>45 - 49,base on District-# of ppl able to work>50 - 54,base on District-# of ppl able to work>55 - 59,base on District-# of ppl able to work>60 - 64,base on District-# of ppl able to work>65+,base on Area #of worker location>15 - 19,base on Area #of worker location>20 - 24,base on Area #of worker location>25 - 29,base on Area #of worker location>30 - 34,base on Area #of worker location>35 - 39,base on Area #of worker location>40 - 44,base on Area #of worker location>45 - 49,base on Area #of worker location>50 - 54,base on Area #of worker location>55 - 59,base on Area #of worker location>60 - 64,base on Area #of worker location>65+,total Sales,payment type-cash,payment type-visa/master,payment type-others,#of transaction,Restaurant Status,sqf,mthly rent,Restaurant Type.1,Location Type,
16162,16163,6,1,1,16,10,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2758868.204,2162333.58,480381.8834,116152.7405,1617.311588,1,1100,112000,6,1,
16180,16181,6,1,1,11,10,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1899742.095,1303618.163,308814.8761,287309.0554,1694.645149,1,730,73000,6,2,
16182,16183,6,1,1,12,3,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3015428.027,2161435.994,609108.4373,244883.5959,1697.874341,1,500,25000,6,2,
16213,16214,6,1,1,6,12,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1911127.505,1306785.311,484263.3634,120078.8305,1517.415843,1,700,68000,6,2,
16247,16248,6,1,1,28,5,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1206074.6,928550.7009,152493.8729,125030.0262,1005,1,1200,105000,6,3,
16278,16279,6,1,1,19,4,2020,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,962882.965,610581.2894,245049.6193,107252.0563,836.2402133,1,403,80000,6,1,
16280,16281,6,1,1,13,4,2020,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1151545.129,909255.062,134861.9108,107428.1566,800.21938,1,500,56000,6,3,
16321,16322,6,1,1,5,12,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1040739.783,725418.1307,244886.4273,70435.22529,781.1735466,1,650,70000,6,2,
16334,16335,6,1,1,27,3,2020,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,953298.7157,544045.1402,245952.0807,163301.4948,732.4474923,1,730,73000,6,3,
16335,16336,6,1,1,18,3,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1170408.208,910262.6896,152152.3503,107993.1686,726.5099987,1,650,70000,6,2,
16337,16338,6,1,1,16,3,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,807470.0477,543332.817,155910.2931,108226.9375,786.1310914,1,960,115000,6,3,
16347,16348,6,1,1,14,6,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1065461.836,711264.5572,245931.7042,108265.5751,887.6374205,1,550,65000,6,2,
15880,15881,6,1,4,4,12,2018,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8013451.845,5436510.289,1513100.737,1063840.819,3112.50252,1,1297,78000,6,1,
16187,16188,6,1,4,27,11,2019,1958,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3059614.336,2162740.286,609099.8309,287774.2198,1659.499404,1,2000,40000,6,3,
16216,16217,6,1,4,4,6,2019,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2982119.561,2163781.649,612682.1856,205655.7264,1740.381381,1,650,70000,6,2,
15657,15658,6,1,3,8,1,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8873217.306,5621153.633,2001079.837,1250983.837,5147,1,1300,45000,6,1,
15710,15711,6,1,3,8,4,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,5583595.995,2591279.862,1971206.066,1021110.066,3023.623378,1,2000,125000,6,2,
15715,15716,6,1,3,20,1,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,6588779.995,3596625.005,1971279.781,1020875.209,3236.790171,1,300,35000,6,2,
15718,15719,6,1,3,9,1,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7192328.321,4598261.413,1371687.536,1222379.372,3263.540247,1,500,80000,6,2,
15720,15721,6,1,3,8,7,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8598240.321,5585696.189,1871485.495,1141058.638,3389.290298,1,450,40000,6,2,
15779,15780,6,1,3,4,1,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7264014.476,4584230.648,1464713.016,1215070.812,3551.688395,1,3000,60000,6,2,
15865,15866,6,1,3,19,6,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,6308700.09,3432303.431,1813003.023,1063393.635,3397.290272,1,11692,242000,6,2,
15870,15871,6,1,3,9,7,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,5815001.804,3438851.023,1313168.084,1062982.697,3418.832065,1,750,30000,6,2,
15873,15874,6,1,3,17,3,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,5515668.906,3439128.493,1412929.064,663611.3497,3318.998808,1,650,60000,6,1,
15903,15904,6,1,3,31,1,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7808341.804,5431595.921,1513134.044,863611.8395,3068.173627,1,600,50000,6,2,
15916,15917,6,1,3,3,1,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8002243.914,5499215.128,1371725.495,1131303.291,3608.431539,1,1000,60000,6,1,
15917,15918,6,1,3,22,5,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7819149.057,5506041.658,1581487.699,731619.6991,3508.50907,1,500,30000,6,2,
15952,15953,6,1,3,6,2,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,6006801.297,3494611.291,1381147.536,1131042.471,4236,0,2000,65000,6,2,
16021,16022,6,1,3,15,2,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,6159825.984,3285238.239,1662287.137,1212300.607,3416.748858,0,350,60000,6,2,
16037,16038,6,1,3,4,8,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7854665.004,5283036.607,1660987.219,910641.1782,3281.123151,0,3500,50000,6,2,
16195,16196,6,1,3,16,4,2019,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2884887.201,2159685.114,609066.6647,116135.4227,1445.272093,1,600,100000,6,2,
16242,16243,6,1,3,25,3,2020,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1297627.145,928274.3361,226022.7259,143330.0829,1402.75,1,950,65000,6,3,
16248,16249,6,1,3,9,5,2020,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1022501.665,745065.8829,152429.8659,125005.9163,1247.5,1,700,68000,6,2,
16265,16266,6,1,3,26,6,2020,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1278051.24,927334.9925,262578.0795,88138.16845,1423.5,1,600,100000,6,2,
16348,16349,6,1,3,5,7,2020,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,694527.9862,358830.613,245843.7208,89853.65242,854.8547201,1,600,100000,6,2,
15659,15660,6,1,2,19,6,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8879855.02,5625603.429,2002233.551,1252018.041,5611,1,800,35000,6,2,
15660,15661,6,1,2,20,5,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8878455.184,5626311.184,2001102.122,1251041.878,4236,1,1297,78000,6,1,
15664,15665,6,1,2,20,8,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8881402.286,5627108.082,2001909.796,1252384.408,4020,1,1100,112000,6,3,
15667,15668,6,1,2,3,11,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8867861.633,5615569.959,2001359.265,1250932.408,3486,1,500,56000,6,3,
15687,15688,6,1,2,1,5,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8866422.612,5614485.061,2001021.306,1250916.245,5646,1,3000,120000,6,3,
15688,15689,6,1,2,3,4,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8869247.265,5617164.49,2000936.327,1251146.449,7693,1,1500,45000,6,2,
15689,15690,6,1,2,11,9,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8881710.367,5628063.184,2001965.388,1251681.796,3754,0,2000,75000,6,2,
15701,15702,6,1,2,17,7,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,5784245.709,2591254.638,1971713.985,1221277.087,3281.123151,1,6200,90000,6,3,
15704,15705,6,1,2,8,3,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8272243.913,5589215.127,1461725.495,1221303.291,2879.123227,0,649,66700,6,1,
15769,15770,6,1,2,28,5,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8762675.619,5584346.485,1964375.301,1213953.832,3605.104007,1,800,35000,6,3,
15777,15778,6,1,2,5,8,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8468182.884,5589140.118,1664560.934,1214481.832,3620.866665,0,500,56000,6,1,
15782,15783,6,1,2,4,2,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7861591.7,5582392.199,1364535.22,914664.2811,3534.254323,0,600,45000,6,3,
15789,15790,6,1,2,10,7,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8462516.435,5582771.301,1665055.873,1214689.261,3843.500934,1,3410,80000,6,3,
15799,15800,6,1,2,22,7,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7969276.476,5587031.938,1565893.473,816351.0648,5633,1,2000,75000,6,3,
15843,15844,6,1,2,23,7,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8692972.54,5564614.901,1938923.391,1189434.248,3200.87752,1,1500,80000,6,3,
15846,15847,6,1,2,23,4,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,6176612.621,3551215.064,1437751.309,1187646.248,3146.206459,0,700,68000,6,2,
15868,15869,6,1,2,23,11,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8306769.804,5431176.166,1812355.758,1063237.88,3395.748681,1,1500,180000,6,2,
15878,15879,6,1,2,26,6,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8307495.192,5433980.003,1811930.615,1061584.574,3073.12752,1,1850,60000,6,2,
15901,15902,6,1,2,4,11,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8014541.886,5439007.023,1512909.227,1062625.635,3411.810231,1,250,35000,6,2,
15909,15910,6,1,2,30,6,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,6210918.036,3497327.454,1881592.515,831998.0665,3554.513817,0,2000,75000,6,1,
15910,15911,6,1,2,25,2,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8519072.159,5505401.25,1881951.046,1131719.862,3550.549682,0,380,100000,6,3,
15920,15921,6,1,2,22,4,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8508152.893,5494766.556,1881812.189,1131574.148,3620.866665,0,600,40000,6,1,
15921,15922,6,1,2,1,6,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8514316.975,5500358.556,1881538.148,1132420.271,3539.319197,0,6200,90000,6,3,
15928,15929,6,1,2,14,4,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8513619.016,5501327.618,1881356.434,1130934.964,3534.254323,0,2344,60000,6,2,
15933,15934,6,1,2,10,2,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8220999.016,5505692.679,1582283.128,1133023.209,3620.016981,0,4000,100000,6,3,
15963,15964,6,1,2,2,5,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7971902.347,5323011.313,1699561.109,949329.9252,7968,1,650,70000,6,3,
15967,15968,6,1,2,18,2,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7671593.531,5322614.089,1699540.293,649439.1497,6987,0,500,45000,6,3,
15969,15970,6,1,2,15,1,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7455074.102,5316825.191,1189335.558,948913.3538,6133,1,800,58800,6,2,
15971,15972,6,1,2,16,12,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,5969077.449,3319095.884,1699795.476,950186.0885,4422,1,650,60000,6,2,
15987,15988,6,1,2,26,12,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7968091.245,5319423.313,1698902.089,949765.8436,3344.960853,1,1300,45000,6,2,
15999,16000,6,1,2,16,2,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,4268232.547,2319390.742,1299547.64,649294.166,2929.789969,0,3000,60000,6,2,
16018,16019,6,1,2,23,1,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7252522.147,5278054.893,1061914.403,912552.8517,3422.957116,0,1500,45000,6,2,
16022,16023,6,1,2,11,4,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7341866.555,5279089.341,1151599.709,911177.5048,3419.248884,1,500,45000,6,3,
16023,16024,6,1,2,28,1,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7158771.698,5285915.872,1361361.913,511493.9129,3333.665575,1,298,27000,6,2,
16030,16031,6,1,2,27,4,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7759856.353,5285603.872,1462233.995,1012018.486,3124.694187,1,600,40000,6,3,
16033,16034,6,1,2,15,4,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,5658402.637,3286499.219,1661153.995,710749.4231,3134.085853,1,500,50000,6,2,
16034,16035,6,1,2,7,4,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7853241.657,5281201.831,1661230.648,910809.1782,3173.289742,1,649,66700,6,3,
16038,16039,6,1,2,28,10,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7667862.959,5275570.403,1561359.709,830932.8476,3234.623176,1,2344,60000,6,3,
16066,16067,6,1,2,8,6,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7362340.473,5284892.884,1163390.305,914057.2843,3620.866665,1,700,68000,6,2,
16082,16083,6,1,2,23,5,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7475883.164,5155415.667,1535444.483,785023.014,5460,1,2000,40000,6,1,
16093,16094,6,1,2,22,10,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7482022.266,5158757.79,1536390.034,786874.4426,4990,0,1800,63000,6,2,
16106,16107,6,1,2,28,6,2019,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3118531.304,2209917.373,657934.8077,250679.1226,2478,1,450,45000,6,3,
16107,16108,6,1,2,13,6,2019,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2946498.709,2208115.169,401197.8165,337185.7232,2445.5,0,1200,105000,6,2,
16108,16109,6,1,2,13,3,2019,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1918504.225,923718.2946,658200.8719,336585.0585,1977.5,0,700,68000,6,3,
16110,16111,6,1,2,24,6,2019,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2478200.356,1354050.889,658500.4171,465649.05,3309.5,0,730,73000,6,2,
16111,16112,6,1,2,30,12,2019,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2984789.173,2208558.505,439634.3795,336596.2888,3196,1,650,70000,6,3,
16123,16124,6,1,2,28,8,2019,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3203949.928,2209463.857,658047.6357,336438.4346,3023,1,650,80000,6,2,
16174,16175,6,1,2,8,5,2019,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2802853.312,2162844.717,352045.4519,287963.1429,1484.145073,1,450,40000,6,1,
16176,16177,6,1,2,5,8,2019,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3057108.192,2161099.609,608792.7289,287215.8542,1620.811765,0,450,45000,6,2,
16196,16197,6,1,2,14,4,2019,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3059178.035,2161984.391,609208.4606,287985.1837,1497.334593,1,1000,63000,6,3,
16203,16204,6,1,2,26,3,2019,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2811499.673,2156654.641,523595.3178,131249.7143,1633.978217,1,500,30000,6,3,
